main_tag,percent
entertainment,1.906414933189157
food,9.278988661186766
gifts,0.12824426523955024
insurance,12.268348046603935
internet_tv,13.766003295728229
other,11.214244605781605
rent,66.94047727443508
sports,13.116540682126761
transport,2.1739315765692804
transportation,0.5110846772938259
trips,20.0978728506502
unforesceen_expenses,2.563164090347422
unknown,2.07850331585481
